451 3638.917700 2.477E-45 4.148E-07.05000.050 9139.89760.750.000000              3              2                    Q  4q     350000 1 1 0 0 0 0     9.0    9.0
451 3646.054900 3.570E-74 6.349E-08.05000.05022834.47140.750.000000              6              4                    O 13q     350000 1 1 0 0 0 0    69.0   81.0
451 3650.352500 5.295E-67 1.148E-11.05000.05017750.33200.750.000000              2              0                    O 19q     350000 1 1 0 0 0 0   105.0  117.0
451 3661.379800 4.581E-44 4.381E-07.05000.050 8722.70200.750.000000              3              2                    Q  3q     350000 1 1 0 0 0 0    21.0   21.0
451 3667.360900 1.309E-45 1.599E-07.05000.050 9523.79160.750.000000              1              0                    Q 13q     350000 1 1 0 0 0 0    81.0   81.0
451 3674.942700 6.957E-70 6.818E-09.05000.05020161.71090.750.000000              4              2                    O 16q     350000 1 1 0 0 0 0    29.0   33.0
451 3675.799700 3.633E-96 4.774E-10.05000.05032422.47680.750.000000              3              0                    O 29q     350000 1 1 0 0 0 0   165.0  177.0
451 3676.275400 3.445E-44 3.018E-07.05000.050 8908.44080.750.000000              2              1                    Q  9q     350000 1 1 0 0 0 0    57.0   57.0
451 3678.336100 5.504E-44 4.794E-07.05000.050 8406.36090.750.000000              3              2                    Q  2q     350000 1 1 0 0 0 0     5.0    5.0
451 3680.194500 3.677E-58 3.403E-07.05000.05015345.80980.750.000000              5              4                    S  1q     350000 1 1 0 0 0 0    21.0    9.0
451 3689.693500 3.929E-43 6.808E-07.05000.050 8193.79430.750.000000              3              2                    Q  1q     350000 1 1 0 0 0 0     9.0    9.0
451 3704.278100 5.344E-76 1.513E-07.05000.05023831.67230.750.000000              7              5                    O 11q     350000 1 1 0 0 0 0    57.0   69.0
451 3706.867200 4.242E-81 4.747E-07.05000.05026370.30020.750.000000              9              7                    O  7q     350000 1 1 0 0 0 0    33.0   45.0
451 3709.581700 5.107E-66 1.795E-07.05000.05019026.00430.750.000000              6              5                    S  3q     350000 1 1 0 0 0 0    33.0   21.0
451 3709.976400 7.109E-95 1.301E-09.05000.05031997.59120.750.000000              4              1                    O 27q     350000 1 1 0 0 0 0   153.0  165.0
451 3717.774100 4.777E-79 2.222E-11.05000.05023209.75760.750.000000              7              6                    S  6q     350000 1 1 0 0 0 0    17.0   13.0
451 3724.532600 8.482E-43 3.207E-07.05000.050 8007.58220.750.000000              2              1                    Q  8q     350000 1 1 0 0 0 0    17.0   17.0
451 3729.521800 2.602E-78 2.956E-07.05000.05025013.57150.750.000000              8              6                    O  9q     350000 1 1 0 0 0 0    45.0   57.0
451 3730.952400 4.257E-94 1.878E-09.05000.05031685.72430.750.000000              5              2                    O 25q     350000 1 1 0 0 0 0   141.0  153.0
451 3733.007700 1.628E-43 1.730E-07.05000.050 8298.60140.750.000000              1              0                    Q 12q     350000 1 1 0 0 0 0    25.0   25.0
451 3734.726200 8.285E-94 1.553E-09.05000.05031490.93800.750.000000              6              3                    O 23q     350000 1 1 0 0 0 0   129.0  141.0
451 3753.352400 2.837E-51 3.445E-07.05000.05011782.39090.750.000000              4              3                    S  0q     350000 1 1 0 0 0 0     5.0    1.0
451 3768.092100 1.247E-40 3.386E-07.05000.050 7187.52560.750.000000              2              1                    Q  7q     350000 1 1 0 0 0 0    45.0   45.0
451 3771.354400 3.998E-66 1.205E-09.05000.05018253.41720.750.000000              3              1                    O 17q     350000 1 1 0 0 0 0    93.0  105.0
451 3773.398100 6.110E-71 2.895E-08.05000.05020918.19810.750.000000              5              3                    O 14q     350000 1 1 0 0 0 0    25.0   29.0
451 3779.469800 2.879E-86 9.945E-07.05000.05028962.76890.750.000000              7              6                    S 14q     350000 1 1 0 0 0 0    33.0   29.0
451 3785.105500 8.239E-77 1.644E-08.05000.05023750.84490.750.000000              7              6                    S  7q     350000 1 1 0 0 0 0    57.0   45.0
451 3786.501500 3.489E-84 7.862E-07.05000.05027538.44900.750.000000             10              8                    O  4q     350000 1 1 0 0 0 0     5.0    9.0
451 3794.909400 1.356E-40 1.860E-07.05000.050 7132.06350.750.000000              1              0                    Q 11q     350000 1 1 0 0 0 0    69.0   69.0
451 3806.739800 1.309E-39 3.558E-07.05000.050 6454.38870.750.000000              2              1                    Q  6q     350000 1 1 0 0 0 0    13.0   13.0
451 3806.793000 1.818E-27 8.527E-07.05000.050  354.37320.750.000000              1              0                    O  2q     350000 1 1 0 0 0 0     1.0    5.0
451 3833.729100 2.427E-67 1.267E-07.05000.05019376.02850.750.000000              6              5                    S  4q     350000 1 1 0 0 0 0    13.0    9.0
